,MA_ID,REF_ID,Authors,Title,Year,DOI,Lat,Long,country2
2575,JB160,JB160_014,Arncken,"Sensory, yield and quality differences between organically and conventionally grown",2012,,NA,NA,
2576,FEB23_132,FEB23_132_002,"Antoninka A,Reich PB,Johnson NC","Seven years of carbon dioxide enrichment, nitrogen fertilization and plant diversity influence arbuscular mycorrhizal fungi in a grassland ecosystem",2011,,NA,NA,
2577,FEB23_80,FEB23_80_052,"Graham J,Cullen B,Lodge G,Andrew M,Christy B,Holst P,Wang X,Murphy S,Thompson A",SGS Animal Production Theme: effect of grazing system on animal productivity and sustainability across southern Australia,2003,,NA,NA,Australia
2578,FEB23_80,FEB23_80_137,"Sanford P,Cullen B,Dowling P,Chapman D,Garden D,Lodge G,Andrew M,Quigley P,Murphy S,King WM","SGS Pasture Theme: effect of climate, soil factors and management on pasture production and stability across the high rainfall zone of southern",2003,,NA,NA,
2579,FEB23_385,FEB23_385_089,Nesper,Shade tree diversity enhances coffee production and quality in agroforestry systems in the Western Ghats Agriculture,2017,10.1016/j.agee.2017.06.024,NA,NA,
2580,FEB23_224,FEB23_224_21,"Isaac ME, Timmer VR, and Quashie-Sam S ",Shade tree effects in an 8-year-old cocoa agroforestry system: biomass and nutrient diagnosis of Theobroma cacao by vector analysis ,2007,,NA,NA,
2581,FEB23_224,FEB23_224_34,"Niether W, Armengot L, Andres C, Schneider M, and Gerold G ",Shade trees and tree pruning alter throughfall and microclimate in cocoa (Theobroma cacao L.) production systems ,2018,,NA,NA,
2582,FEB23_224,FEB23_224_15,"Blaser WJ, Oppong J, Yeboah E, and Six J ",Shade trees have limited benefits for soil fertility in cocoa agroforests ,2017,,NA,NA,
2583,FEB23_411,FEB23_411_003,Wang et al.,Shared resources between giant panda and sympatric wild and domestic mammals,2015,,30.81,102.89,China
2584,FEB23_411,FEB23_411_144,Sharrow et al.,Sheep grazing as a silvicultural tool to suppress brush,1989,,44.384625,-123.795068,USA
2585,FEB23_411,FEB23_411_104,Sharrow et al.,Sheep grazing effects on coastal Douglas fir forest growth: a ten-year perspective,1992,,44.3667,-123.5833333,USA
2586,FEB23_411,FEB23_411_143,McEvoy & McAdam,"Sheep grazing in young oak Quercus spp. and ash Fraxinus excelsior plantations: vegetation control, seasonality and tree damage",2008,,54.0012,-7.35,United Kingdom
2587,FEB23_80,FEB23_80_039,,sheep production,,,NA,NA,
2588,FEB23_80,FEB23_80_160,Tupper G,Sheep production on a Danthonia caespitosa-Stipa variabilis grassland in response to fertilizers and deferred grazing,1978,,NA,NA,
2589,FEB23_80,FEB23_80_115,"Norman H,Wilmot M,Thomas D,Lennard EB,Masters D","Sheep production, plant growth and nutritive value of a saltbush-based pasture system subject to rotational grazing or setstocking",2010,,NA,NA,
2590,FEB23_411,FEB23_411_102,Serra et al.,"Sheep vegetation management for controlling competing vegetation in young conifer plantations in the central interior of British Columbia, Canada",2014,,54.93833,-124.060555,Canada
2591,JB160,JB160_279,"Gosling P,M.","Shepherd Long-term changes in soil fertility in organic arable farming systems in England, with particular reference to phosphorus and potassium 2005",2005,,NA,NA,
2592,FEB23_303,FEB23_303_232,"Landman M,Schoeman DS,Kerley GI",Shift in Black Rhinoceros diet in the presence of elephant: evidence for competition?,2013,,NA,NA,
2593,FEB23_597,FEB23_597_228,"Zhou, X.L., Guo, Z., Zhang, P.F., Du, G.Z.",Shift in community functional composition following nitrogen fertilization in an alpine meadow through intraspecific trait variation and community composition change,2018,https://doi.org/10.1007/s11104-018-3771-x.,NA,NA,China
2594,FEB23_132,FEB23_132_026,"Egerton-Warburton LM,Allen EB",Shifts in arbuscular mycorrhizal communities along an anthropogenic nitrogen deposition gradient,2000,,NA,NA,
2595,JB158,JB158_202,Luo et al.,Shifts in Nitrobacter- and Nitrospira-like nitrite-oxidizing bacterial communities under long-term fertilization practices,2020,,37.33333333,116.6333333,China
2596,FEB23_132,FEB23_132_079,"Mueller RC,Bohannan BJ",Shifts in the phylogenetic structure of arbuscular mycorrhizal fungi in response to experimental nitrogen and carbon dioxide additions,2015,,NA,NA,
2597,FEB23_226,FEB23_226_002,"Allegretti LI,Passera CB,Robles AB","Short- and long-term effects of shrub management on vegetation in the Monte, Argentina",1997,,NA,NA,Argentina
2598,FEB23_411,FEB23_411_094,Michels et al.,"Short- and long-term impacts of an introduced large herbivore (Buffalo, Bubalus bubalis L.) on a neotropical seasonal forest",2012,,-30.5,-51.85,Brazil
2599,FEB23_80,FEB23_80_069,"Heitschmidt R,Frasure J,Price D,Rittenhouse L",Short duration grazing at the Texas Experimental Ranch: Weight gains of growing heifers,1982,,NA,NA,
2600,FEB23_80,FEB23_80_169,"Weltz M,Wood MK",Short-duration grazing in central New Mexico: effects on sediment production,1986,,NA,NA,Mexico
2601,FEB23_10,FEB23_10_003,"Baker MD,Lacki MJ",Short-term changes in bird communities in response to silvicultural prescriptions,1997,,NA,NA,
2602,FEB23_226,FEB23_226_031,"Davies K,Bates J,Miller R",Short-term effects of burning wyoming big sagebrush steppe in southeast Oregon,2007,,NA,NA,
2603,FEB23_10,FEB23_10_106,"Tozer DC,Burke DM,Nol E,Elliott KA",Short-term effects of group-selection harvesting on breeding birds in a northern hardwood forest,2010,,NA,NA,
2604,FEB23_226,FEB23_226_077,"Radke N,Wester D,Perry G,Rideout-Hanzak S",Short-term effects of prescribed fire on lizards in mesquite-Ashe juniper vegetation in central Texas,2008,,NA,NA,
2605,JB158,JB158_203,Curci et al.,Short-Term Effects of Sewage Sludge Compost Amendment on Semiarid Soil,2020,,41.10972222,16.8825,Italy
2606,FEB23_226,FEB23_226_073,"Passera CB,Borsetto O,Allegretti LI",Short-term effects of shrub control on two different plant communities in Argentina,1996,,NA,NA,Argentina
2607,FEB23_303,FEB23_303_226,"Lagendijk DD,Page BR,Slotow R","Short-term effects of single species browsing release by different-sized herbivores on sand forest vegetation community, South Africa",2012,,NA,NA,South Africa
2608,FEB23_311,FEB23_311_21,"Lu X,Yan Y,Sun J,Zhang X,Chen Y,Wang X,Cheng G","Short-term grazing exclusion has no impact on soil properties and nutrients of degraded alpine grassland in Tibet, China",2015,,NA,NA,China
2609,FEB23_577,FEB23_577_010,"Du C,Jing J,Shen Y,Liu H,Gao Y",Short-term grazing exclusion improved topsoil conditions and plant characteristics in degraded alpine grasslands,2020,,NA,NA,China
2610,FEB23_226,FEB23_226_042,"Fitzgerald C,Krausman P,Morrison M",Short-term impacts of prescribed fire on a rodent community in desert grasslands The Southwestern Naturalist 46:332-337,2001,,NA,NA,
2611,FEB23_81,FEB23_81_11,"ýrdenas, M., Castro, J., & Campos, M.ý",Short-Term Response of Soil Spiders to Cover-Crop Removal in an Organic Olive Orchard in a Mediterranean Setting,2012,,NA,NA,
2612,FEB23_226,FEB23_226_094,Snyman H,Short-term response of the encroacher shrub Seriphium plumosum to fire,2011,,NA,NA,
2613,FEB23_597,FEB23_597_230,"Li, W., Cheng, J.M., Yu, K.L., Howard, E.E., Du, G.Z.",Short-term responses of an alpine meadow community to removal of a dominant species along a fertilization gradient,2015,https://doi.org/10.1093/jpe/rtu039.,NA,NA,China
2614,FEB23_07,FEB23_07_23,"Moinardeau C,Mesleard F,Ramone H,Dutoit T",Short-termeffects on diversity and biomass on grasslands from artificialdykes under grazing and mowing treatments,2019,,NA,NA,
2615,FEB23_226,FEB23_226_072,"Passera C,Borsetto O,Candia R,Stasi C",Shrub control and seeding influences on grazing capacity in Argentina,1992,,NA,NA,Argentina
2616,FEB23_226,FEB23_226_110,"Wonkka C,Twidwell D,West J,Rogers W",Shrubland resilience varies across soil types: implications for operationalizing resilience in ecological restoration,2016,,NA,NA,
2617,FEB23_81,FEB23_81_40,"Rolo, V., Lï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï",Shrubs affect soil nutrients availability with contrasting consequences for pasture understory and tree overstory production and nutrient status in Mediterranean grazed open woodlands,2012,10.1007/s10705-012-9502-4,NA,NA,
2618,FEB23_226,FEB23_226_008,"Bates J,Davies K,Sharp R",Shrub-steppe early succession following juniper cutting and prescribed fire,2011,,NA,NA,
2619,JB005,JB005_130,"Wang Y,Tu C,Cheng L,Li C,Gentry LF,Hoyt GD,Zhang X,Hu",Shuijin Long-term impact of farming practices on soil organic carbon and nitrogen pools and microbial biomass and activity 2011 Local/regional study USA,2011,10.1016/j.still.2011.08.002,NA,NA,USA
2620,JB081,JB081_096,Pekar1999b,"Side-effect of integrated pest management and conventional spraying on the composition of epigeic spiders and harvestmen in an apple orchard (Araneae, Opiliones)",1999,,NA,NA,
2621,JB158,JB158_204,"Xun, W. et al. ",Significant alteration of soil bacterial communities and organic carbon decomposition by different long-term fertilization management conditions of extremely low-productivity arable soil in South China: Bacterial structure and functionality alteration,2016,,NA,NA,China
2622,JB158,JB158_205,Wang et al.,"Significant dose effects of fertilizers on soil diazotrophic diversity, community composition, and assembly processes in a long-term paddy field fertilization experiment",2020,,37.88333333,14.68333333,China
2623,JB160,JB160_214,"Leite LF,C. FC,Araï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",Silva Soil organic carbon and biological indicators in an Acrisol under tillage systems and organic management in north-eastern Brazil,2010,,NA,NA,Brazil
3247,FEB23_542,FEB23_542_17,"Gourlet-Fleury, S., Beina, D., Fayolle, A., OuÃ©draogo, D.Y., Mortier, F., BÃ©nÃ©det, F., Closset-Kopp, D., Decocq,",Silvicultural disturbance has little impact on tree species diversity in a Central African moist forest,2013,,,,
2624,FEB23_303,FEB23_303_309,"O'Connor TG,Page BR","Simplification of the composition, diversity and structure of woody vegetation in a semi-arid African savanna reserve following the re-introduction of elephants",2014,,NA,NA,
2625,FEB23_07,FEB23_07_57,"Klanderud K,Totland O",Simulated climate change altereddominance hierarchies and diversity of an alpine biodiversityhotspot,2005,,NA,NA,
2626,FEB23_132,FEB23_132_105,"Lta D,Ea L,Ks P",Simulated nitrogen deposition affects community structure of arbuscular mycorrhizal fungi in northern hardwood forests,2011,,NA,NA,
2627,FEB23_132,FEB23_132_107,"Lta D,Ea L,Ks P,Rm M",Simulated Nitrogen Deposition Causes a Decline of Intra- and Extraradical Abundance of Arbuscular Mycorrhizal Fungi and Changes in Microbial Community Structure in Northern Hardwood Forests,2010,,NA,NA,
2628,FEB23_311,FEB23_311_17,"Li W,Liu Y,Wang J,Shi S,Cao W",Six years of grazing exclusion is the optimum duration in the alpine meadow-steppe of the north-eastern Qinghai-Tibetan Plateau,2018,,NA,NA,China
2629,JB160,JB160_368,Swezey,"Six-year comparison between organic, IPM and conventional cotton production systems in the northern",2007,,NA,NA,
2630,FEB23_132,FEB23_132_021,"Chen YL,Zhang X,Ye JS,Han HY,Wan SQ,Chen BD",Six-year fertilization modifies the biodiversity of arbuscular mycorrhizal fungi in a temperate steppe in Inner Mongolia,2014,,NA,NA,Mongolia
2631,JB160,JB160_126,Fischer,Small mammals in agricultural landscapes: Opposing responses to farming practices and landscape complexity,2011,,NA,NA,
2632,FEB23_411,FEB23_411_047,Johnston & Anthony,Small-Mammal Microhabitat Associations and Response to Grazing in Oregon,2008,,42.063362,-122.460187,USA
2633,FEB23_10,FEB23_10_014,"Chen J,Yamamura Y,Hori Y,Shiyomi M,Yasuda T,Zhou H",Small-scale species richness and its spatial variation in an alpine meadow on the Qinghai-Tibet Plateau,2008,,NA,NA,
2634,FEB23_303,FEB23_303_264,Mapaure I,"Small-scale variations in species composition of miombo woodland in Sengwa, Zimbabwe: the influence of edaphic factors, fire and elephant herbivory",2001,,NA,NA,Zimbabwe
2635,JB160,JB160_099,Dobbs,Smolik Productivity and Profitability of Conventional and Alternative Farming Systems: A Long-Term On-Farm Paired Comparison,1997,,NA,NA,
2636,FEB23_385,FEB23_385_048,Gallaher,Snapp Organic management and legume presence maintained phosphorus bioavailability in a 17-year field crop experiment,2015,10.1017/S1742170513000380,NA,NA,
3265,FEB23_542,FEB23_542_35,"Uhl, C., VerÃ­ssimo, A., Mattos, M.M., Brandino, Z., GuimarÃ£es Vieira, I.","Social, economic, and ecological consequences of selective logging in an Amazon frontier: the case of TailÃ¢ndi",1991,,,,
2637,FEB23_132,FEB23_132_117,"Wilson GW,Rice CW,Rillig MC,Springer A,Hartnett DC",Soil aggregation and carbon sequestration are tightly correlated with the abundance of arbuscular mycorrhizal fungi: results from long-term field experiments,2009,,NA,NA,
2638,JB158,JB158_206,Wang et al.,Soil alkaline phosphatase activity and bacterial phoD gene abundance and diversity under regimes of inorganic fertilizer reduction with straw,2020,,26.75,111.88,China
2639,FEB23_385,FEB23_385_001,Adams,Soil and Foliar Arthropod Abundance and Diversity in Five Cropping Systems in the Coastal Plains of North Carolina,2017,10.1093/ee/nvx081,NA,NA,
2640,FEB23_80,FEB23_80_157,"Teague W,Dowhower S,Baker S,Ansley R,Kreuter U,Conover D,Waggoner J",Soil and herbaceous plant responses to summer patch burns under continuous and rotational grazing.Agriculture,2010,,NA,NA,
2641,FEB23_307,FEB23_307_35,"Ruiz-Colmenero, M; Bienes, R; Marques, MJ",Soil and water conservation dilemmas associated with the use of green cover in steep vineyards,2011,10.1016/j.still.2011.10.004,NA,NA,
2642,JB081,JB081_056,Hadjicharalampousetal.2002,"Soil arthropods (coleoptera, isopoda) in organic and conventional agroecosystems",2002,,NA,NA,
2643,JB158,JB158_207,"Hu, X. et al. ",Soil bacterial communities under different long-term fertilization regimes in three locations across the black soil region of northeast China,2018,,NA,NA,China
2644,JB081,JB081_014,Bevivinoetal.2014,Soil Bacterial Community Response to Differences in Agricultural Management along with Seasonal Changes in a Mediterranean Region,2014,,NA,NA,
2645,JB158,JB158_208,Tu et al.,Soil bacterial community responses to long-term fertilizer treatments in Paulownia plantations in subtropical China,2018,,26.22527778,119.0694444,China
2646,JB160,JB160_215,Lagomarsino,Soil biochemical indicators as a tool to assess the short-term impact of agricultural management on changes in organic C in a Mediterranean environment 2009,2009,,NA,NA,
2647,JB160,JB160_217,Larsen,"Soil biological properties, soil losses and corn yield in long-term organic and conventional farming systems",2014,,NA,NA,
1923,FEB23_385,FEB23_385_073,Larsen et al ,"Soil biological properties, soil losses and corn yield in long-term organic and conventional farming systems Soil and Tillage Research yield.141 2014",2014,10.1016/j.still.2014.02.002,NA,NA,
2648,FEB23_10,FEB23_10_027,"Eekeren N,Boer H,Bloem J,Schouten T,Rutgers M,Goede R",Soil biological quality of grassland fertilized with adjusted cattle manure slurries in comparison with organic and inorganic fertilizers,2009,,NA,NA,
2649,FEB23_577,FEB23_577_033,"Li YY,Dong SK,Wen L,X.x. W,Wu Y",Soil carbon and nitrogen pools and their relationship to plant and soil dynamics of degraded and artificially restored grasslands of the Qinghaiï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2014,,NA,NA,China
2650,FEB23_226,FEB23_226_028,"Dai X,Boutton T,Hailemichael M,Ansley R,Jessup K",Soil carbon and nitrogen storage in response to fire in a temperate mixed-grass savanna,2006,,NA,NA,
2651,FEB23_597,FEB23_597_058,"Luan, J.W., Cui, L.J., Xiang, C.H., Wu, J.H., Song, H.T., Ma, Q.F.","Soil carbon stocks and quality across intact and degraded alpine wetlands in Zoige, east Qinghai-Tibet Plateau",2014,https://doi.org/10.1007/s11273-014-9344-8.,NA,NA,China
2652,FEB23_81,FEB23_81_23,"Howlett DS,Mosquera-Losada MR,Nair PK,Nair VD,Rigueiro-Rodrï¿½ï¿½ï¿",Soil carbon storage in silvopastoral systems and a treeless pasture in northwestern Spain,2011,10.2134/jeq2010.0145,NA,NA,Spain
2653,FEB23_597,FEB23_597_056,"Wu, L.S., Feng, S., Nie, Y.Y., Zhou, J.H., Yang, Z.R., Zhang, J.","Soil cellulase activity and fungal community responses to wetland degradation in the Zoige Plateau, China",2015,https://doi.org/10.1007/s11629-014-3183-1.,NA,NA,China
2654,JB005,JB005_105,Schjï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,Soil compaction effects on the development of winter wheat yields in Denmark,2010,10.1016/j.still.2011.10.015,NA,NA,Denmark
2655,FEB23_81,FEB23_81_52,"Zuazo, V. D., Pleguezuelo, C. R., Panadero, L. A., Raya, A. M., Martï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",Soil Conservation Measures in Rainfed Olive Orchards in South-Eastern Spain: Impacts of Plant Strips on Soil Water Dynamics,2009,10.1016/S1002-0160(09)60138-7,NA,NA,Spain
2656,FEB23_385,FEB23_385_122,Schon,Soil fauna in sheep-grazed hill pastures under organic and conventional livestock management and in an adjacent ungrazed pasture,2011,10.1016/j.pedobi.2011.01.001,NA,NA,
2657,FEB23_07,FEB23_07_14,"Ilmarinen K,Mikola J",Soil feedback does not explain mowingeffects on vegetation structure in a semi-natural grassland,2009,https://org/ 10. 1016/j. actao. 2009,NA,NA,
